id,category_name,language_id,phrase_id,translation,
763,3,2,79,Passwort erfolgreich aktualisiert,
764,3,2,88,Verarbeitung...,
765,3,2,2,Registrieren,
766,3,2,4,An mich erinnern,
767,3,2,64,Benutzer entfernen,
768,3,2,43,Rolle,
769,3,2,34,Save changes,
770,3,2,25,Sequenz,
771,3,2,49,Sequenz Import/Export,
772,3,2,86,von _START_  zu _END_ von _TOTAL_ Einträge,
773,3,2,9,Anmelden,
774,3,2,60,Einige Übersetzungen fehlen,
775,3,2,52,"Etwas ist schief gelaufen, bitte versuchen Sie es erneut",
776,3,2,68,Sprache erfolgreich dem Benutzer hinzugefügt,
777,12,1,710,Your password seems to be wrong!,
778,12,1,711,We couldn't find an account with your email address!,
779,12,1,712,Email already taken!,
780,12,1,713,Accounts,
781,12,1,714,Admin,
782,12,1,715,Minimize menu,
783,12,1,716,Logged in as,
784,12,1,717,Total Accounts,
785,12,1,718,Total Measurements,
786,12,1,719,Last synchronization,
787,12,1,720,GPS tagged Accounts,
788,12,1,721,Log in,
789,12,1,722,Your email,
790,12,1,723,Your password,
791,12,1,724,forgot password,
792,12,1,725,Login,
793,12,1,726,Create account,
794,12,1,727,Confirm password,
795,12,1,728,go to login,
796,12,1,729,Choose colour theme,
797,12,1,730,Default,
798,12,1,731,Dark,
799,12,1,732,Light,
800,12,1,733,Cyan,
801,12,1,734,Purple,
802,12,1,735,LabCom,
803,12,1,736,Dashboard,
804,12,1,737,Settings,
805,12,1,738,Last added measurements,
806,12,1,739,Synchronized,
807,12,1,740,Account,
808,12,1,741,Parameter,
809,12,1,742,Value,
810,12,1,743,Date,
811,12,1,744,Time,
812,12,1,745,Interface,
813,12,1,746,customize your view,
814,12,1,747,Grey,
815,12,1,748,Light blue,
816,12,1,749,Indigo,
817,12,1,750,Pink,
818,12,1,751,reset to default,
819,12,1,752,manual,
820,12,1,753,not set,
821,12,1,754,manually added,
822,12,1,755,Measurement,
823,12,1,756,Unit,
824,12,1,757,Method,
825,12,1,758,Status,
826,12,1,759,S/N,
827,12,1,760,Operator,
828,12,1,761,Comment,
829,12,1,762,Measurements deleted,
830,12,1,763,Your selected measurements have been deleted successfully.,
831,12,1,764,Got it,
832,12,1,765,Filter,
833,12,1,766,Selected,
834,12,1,767,Export,
835,12,1,768,Create measurement,
836,12,1,769,Search,
837,12,1,770,Select all,
838,12,1,771,parameters selected,
839,12,1,772,Filter by parameter,
840,12,1,773,Hide OVER/UNDERRANGE,
841,12,1,774,Date from,
842,12,1,775,Date to,
843,12,1,776,move selected measurements,
844,12,1,777,delete selected measurements,
845,12,1,778,Support,
846,12,1,779,Overview,
847,12,1,780,Contact us,
848,12,1,781,Name,
849,12,1,782,Email,
850,12,1,783,Subject,
851,12,1,784,Bug description,
852,12,1,785,Send,
853,12,1,786,Edit Account,
854,12,1,787,Forename,
855,12,1,788,Surname,
856,12,1,789,"Street, House number",
857,12,1,790,Zip code,
858,12,1,791,City,
859,12,1,792,Country,
860,12,1,793,GPS,
861,12,1,794,Generate GPS,
862,12,1,795,Phone,
863,12,1,796,Fax,
864,12,1,797,Contact email,
865,12,1,798,Water source description,
866,12,1,799,Volume,
867,12,1,800,Notes,
868,12,1,801,Save,
869,12,1,802,Select Parameter,
870,12,1,803,Ideal Low,
871,12,1,804,Ideal High,
872,12,1,805,Measurement Value,
873,12,1,806,All,
874,12,1,807,No data available in table,
875,12,1,808,Showing _START_ to _END_ of _TOTAL_ entries,
876,12,1,809,Showing 0 to 0 of 0 entries,
877,12,1,810,(filtered from _MAX_ total entries),
878,12,1,811,Show _MENU_ entries,
879,12,1,812,No matching records found,
880,12,1,813,First,
881,12,1,814,Last,
882,12,1,815,Next,
883,12,1,816,Previous,
884,12,1,817,: activate to sort column ascending,
885,12,1,818,: activate to sort column descending,
886,12,1,819,Report,
887,12,1,820,Measurement journal,
888,12,1,821,Address,
889,12,1,822,January,
890,12,1,823,February,
891,12,1,824,March,
892,12,1,825,April,
893,12,1,826,May,
894,12,1,827,June,
895,12,1,828,July,
896,12,1,829,August,
897,12,1,830,September,
898,12,1,831,October,
899,12,1,832,November,
900,12,1,833,December,
901,12,1,834,"'Jan','Feb','Mar','Apr','May','Jun','Jul','Aug','Sep','Oct','Nov','Dec'",
902,12,1,835,Sunday,
903,12,1,836,Monday,
904,12,1,837,Tuesday,
905,12,1,838,Wednesday,
906,12,1,839,Thursday,
907,12,1,840,Friday,
908,12,1,841,Saturday,
909,12,1,842,"'Sun','Mon','Tue','Wed','Thu','Fri','Sat'",
910,12,1,843,Today,
911,12,1,844,Clear,
912,12,1,845,Cancel,
913,12,1,846,Next month,
914,12,1,847,Previous month,
915,12,1,848,Select a month,
916,12,1,849,Select a year,
917,12,1,850,Choose account,
918,12,1,851,Target account,
919,12,1,852,Support request sent,
920,12,1,853,"Your support request has been sent successfully, we will contact you via email as soon as possible.",
921,12,1,854,Accounts overview,
922,12,1,855,Measurements,
923,12,1,856,Water volume,
924,12,1,857,delete account,
925,12,1,858,Chart settings,
926,12,1,859,Choose parameters,
927,12,1,860,Parameters to visualize,
928,12,1,861,Visualize,
929,12,1,862,Measurement created,
930,12,1,863,The measurement has been created successfully.,
931,12,1,864,Account deleted,
932,12,1,865,This account has been deleted successfully.,
933,12,1,866,"You will be redirected on
closing this
notification.",
934,12,1,867,Account edited,
935,12,1,868,This account has been edited successfully.,
936,12,1,869,Measurements moved,
937,12,1,870,The selected measurements have been moved successfully.,
938,12,1,871,Are you sure?,
939,12,1,872,Are you sure to delete this account?,
940,12,1,873,Yes,
941,12,1,874,Are you sure to delete all selected measurements?,
942,12,1,875,Are you sure to move all selected measurements?,
943,12,1,876,Measurement graph,
944,12,1,877,Colour theme,
945,12,1,878,Default length of table entries,
946,12,1,879,Date and Time,
947,12,1,880,set your date and time preferences,
948,12,1,881,"Eniwetok, Kwajalein",
949,12,1,882,"Midway
                            Island, Samoa",
950,12,1,883,Hawaii,
951,12,1,884,Taiohae,
952,12,1,885,Alaska,
953,12,1,886,"Pacific
                            Time (US & Canada)",
954,12,1,887,"Mountain
                            Time (US & Canada)",
955,12,1,888,"Central
                            Time (US & Canada), Mexico City",
956,12,1,889,"Eastern
                            Time (US & Canada), Bogota, Lima",
957,12,1,890,Caracas,
958,12,1,891,"Atlantic
                            Time (Canada), Caracas, La Paz",
959,12,1,892,Newfoundland,
960,12,1,893,"Brazil,
                            Buenos Aires, Georgetown",
961,12,1,894,Mid-Atlantic,
962,12,1,895,"Azores,
                            Cape Verde Islands",
963,12,1,896,"Western Europe
                            Time, London, Lisbon, Casablanca",
964,12,1,897,"Brussels,
                            Copenhagen, Madrid, Paris",
965,12,1,898,"Kaliningrad, South Africa",
966,12,1,899,"Baghdad,
                            Riyadh, Moscow, St. Petersburg",
967,12,1,900,Tehran,
968,12,1,901,"Abu Dhabi,
                            Muscat, Baku, Tbilisi",
969,12,1,902,Kabul,
970,12,1,903,"Ekaterinburg, Islamabad, Karachi, Tashkent",
971,12,1,904,"Bombay, Calcutta, Madras, New Delhi",
972,12,1,905,"Kathmandu, Pokhara",
973,12,1,906,"Almaty,
                            Dhaka, Colombo",
974,12,1,907,"Yangon, Mandalay",
975,12,1,908,"Bangkok,
                            Hanoi, Jakarta",
976,12,1,909,"Beijing,
                            Perth, Singapore, Hong Kong",
977,12,1,910,Eucla,
978,12,1,911,"Tokyo,
                            Seoul, Osaka, Sapporo, Yakutsk",
979,12,1,912,"Adelaide, Darwin",
980,12,1,913,"Eastern
                            Australia, Guam, Vladivostok",
981,12,1,914,Lord Howe Island,
982,12,1,915,"Magadan,
                            Solomon Islands, New Caledonia",
983,12,1,916,Norfolk Island,
984,12,1,917,"Auckland, Wellington, Fiji, Kamchatka",
985,12,1,918,Chatham Islands,
986,12,1,919,"Apia,
                            Nukualofa",
987,12,1,920,"Line
                            Islands, Tokelau",
988,12,1,921,Timezone,
989,12,1,922,MM/DD/YYYY,
990,12,1,923,DD/MM/YYYY,
991,12,1,924,YYYY/MM/DD,
992,12,1,925,Date format,
993,12,1,926,12 hours,
994,12,1,927,24 hours,
995,12,1,928,Time format,
996,12,1,929,Colour theme successfully saved!,
997,12,1,930,Table length preference successfully saved!,
998,12,1,931,Timezone successfully saved!,
999,12,1,932,Time format successfully saved!,
1000,12,1,933,Date format successfully saved!,
1001,12,1,934,Loading...,
1002,12,1,935,Processing...,
1003,12,1,936,MM.DD.YYYY,
1004,12,1,937,DD.MM.YYYY,
1005,12,1,938,YYYY.MM.DD,
1006,12,1,939,Unsupported type of rule!,
1007,12,1,940,%a%b of %c %d the %e value by %f per %g%h water.,
1008,12,1,941,lowers,
1009,12,1,942,Water Treatment Product successfully created!,
1010,12,1,943,"An error occured, please retry!",
1011,12,1,944,Water Treatment Product deleted successfully!,
1012,12,1,945,Ideal range,
1013,12,1,946,Frequency,
1014,12,1,947,raises,
1015,12,1,948,pieces,
1016,12,1,949,piece,
1017,12,1,950,Measurement history,
1018,12,1,951,delete measurement,
1019,12,1,952,My Chemistry,
1020,12,1,953,Create product,
1021,12,1,954,delete selected products,
1022,12,1,955,Create water treatment product,
1023,12,1,956,Create Rule,
1024,12,1,957,Rule name,
1025,12,1,958,Rule type,
1026,12,1,959,Description,
1027,12,1,960,optional,
1028,12,1,961,Ideal range target values,
1029,12,1,962,The values which you want your water to have.,
1030,12,1,963,Ideal range low,
1031,12,1,964,Ideal range high,
1032,12,1,965,Ideal range tolerances,
1033,12,1,966,Acceptable tolerances which will be highlighted orange in rule evaluation.,
1034,12,1,967,Tolerance low,
1035,12,1,968,Tolerance high,
1036,12,1,969,Auto override interval,
1037,3,2,71,Erfolgreiche Änderung der Benutzerrolle,
1038,3,2,58,Übersetzung erfolgreich importiert,
1039,3,2,69,Erfolgreiche Entfernung der Sprache vom Benutzer,
1040,3,2,53,Erfolgreich aktualisierte Übersetzung,
1041,3,2,62,Die angegebenen Daten waren ungültig,
1042,3,2,45,Übersetzen von,
1043,3,2,46,Übersetzen in,
1044,3,2,24,Übersetzung,
1045,3,2,54,Übersetzung kann nicht leer sein,
1046,3,2,51,Übersetzung gespeichert,
1047,3,2,63,Erneut versuchen,
1048,3,2,44,Aktualisierung,
1049,12,1,970,You will be redirected on closing this notification.,
1050,12,1,971,12 hours,
1051,12,1,972,24 hours,
1052,3,2,33,Kategorie aktualisieren,
1053,12,1,973,"Timespan which causes an additional uploaded measurement to override the rule status of the previous measurement with the same parameter.    -   E.g.: if you would measure a pH value of 7.0 but your rule says it has to be less than 6.8 pH, you would have a timespan to treat the water, re-measure it and the uploaded value will override the broken rule status of the previous measurement.",
1054,12,1,974,Override interval,
1055,12,1,975,minutes,
1056,12,1,976,Measurement time,
1057,12,1,977,The time at which the measurement should be taken.,
1058,12,1,978,Select time,
1059,12,1,979,Frequency tolerances,
1060,12,1,980,Tolerance before [min],
1061,12,1,981,Tolerance after [min],
1062,12,1,982,Validation offset,
1063,12,1,983,Timespan for uploading measurement before the rule is validated.,
1064,12,1,984,Create sub login user,
1065,12,1,985,Email prefix,
1066,12,1,986,Password,
1067,12,1,987,"Access to all accounts, including future ones",
1068,12,1,988,Accounts selected,
1069,12,1,989,Custom account set,
1070,12,1,990,Select accounts to be accessible,
1071,12,1,991,Access to accounts,
1072,12,1,992,Edit sub-account,
1073,12,1,993,Revision date,
1074,12,1,994,Revision comment,
1075,12,1,995,Measurement date,
1076,12,1,996,Account created,
1077,12,1,997,The account has been created successfully.,
1078,12,1,998,Account details,
1079,12,1,999,no data available,
1080,12,1,1000,Measurement updated,
1081,12,1,1001,The measurement has been updated successfully.,
1082,12,1,1002,The measurement has been deleted successfully.,
1083,12,1,1003,Are you sure to delete this measurement?,
1084,12,1,1004,Manage sub-accounts,
1085,12,1,1005,add new sub login user,
1086,12,1,1006,save new password,
1087,12,1,1007,delete sub-account,
1088,12,1,1008,Are you sure to delete this sub-account?,
1089,12,1,1009,"prefix already taken, or has registered a normal cloud account!",
1090,12,1,1010,Sub-account successfully updated!,
1091,12,1,1011,edit sub-login,
1092,12,1,1012,delete sub-login,
1093,12,1,1013,Sub login successfully created!,
1094,12,1,1014,Password sucessfully changed!,
1095,12,1,1015,Please enter a new password!,
1096,12,1,1016,Sub-login sucessfully deleted!,
1097,12,1,1017,Granted Accounts,
1098,12,1,1018,Visible Measurements,
1099,12,1,1019,Last synchronized measurements,
1100,12,1,1020,Measurement rules,
1101,12,1,1021,My rules,
1102,12,1,1022,Type,
1103,12,1,1023,edit rule,
1104,12,1,1024,delete rule,
1105,12,1,1025,Are you sure to delete this rule?,
1106,12,1,1026,Rule successfully created!,
1107,12,1,1027,Rule successfully deleted!,
1108,12,1,1028,API,
1109,12,1,1029,Access your data via our GraphQL API,
1110,12,1,1030,Test the API via your custom link,
1111,12,1,1031,including the documentation,
1112,12,1,1032,Renew API token,
1113,12,1,1033,Generate API token,
1114,12,1,1034,After generating a token you access the GraphQL webapp including the documentation.,
1115,12,1,1035,The key is required as authorization header,
1116,12,1,1036,Header name,
1117,12,1,1037,Header value,
1118,12,1,1038,The API endpoint is,
1119,12,1,1039,Water Treatment Products,
1120,12,1,1040,Product name,
1121,12,1,1041,Parameter group,
1122,12,1,1042,Effect,
1123,12,1,1043,edit product,
1124,12,1,1044,delete product,
1125,12,1,1045,Product deleted,
1126,12,1,1046,The product has been deleted successfully.,
1127,12,1,1047,Product updated,
1128,12,1,1048,The product has been updated successfully.,
1129,12,1,1049,Are you sure to delete this product?,
1130,12,1,1050,Are you sure to delete all selected products?,
1131,12,1,1051,New water treatment product,
1132,12,1,1052,Read the label of your product and complete the input fields accordingly.,
1133,12,1,1053,Product amount,
1134,12,1,1054,piece(s),
1135,12,1,1055,Product unit,
1136,12,1,1056,Product effect,
1137,12,1,1057,Select group,
1138,12,1,1058,Effected parameter group,
1139,12,1,1059,Product effect value,
1140,12,1,1060,Effected water volume,
1141,12,1,1061,litre,
1142,12,1,1062,Water volume unit,
1143,12,1,1063,Edit water treatment product,
1144,12,1,1064,Translation saved!,
1145,12,1,1065,edited by:,
1146,12,1,1066,created by:,
1147,12,1,1067,"Translations imported, please refresh the page!",
1148,12,1,1068,Translations exported to live system!,
1149,12,1,1069,My Accounts,
1150,12,1,1070,Shared Accounts,
1151,12,1,1071,copy token,
1152,12,1,1072,Supervisor,
1153,12,1,1073,Shared access between cloud accounts,
1154,12,1,1074,Have access,
1155,12,1,1075,Grant access,
1156,12,1,1076,Email address of target cloud account,
1157,12,1,1077,grant access to cloud account,
1158,12,1,1078,delete access,
1159,12,1,1079,Are you sure to delete this shared access?,
1160,12,1,1080,Token copied!,
1161,12,1,1081,Access successfully created!,
1162,12,1,1082,No cloud account with given email found!,
1163,12,1,1083,Shared access successfully deleted!,
1164,12,1,1084,"Oops, something went wrong...",
1165,12,1,1085,Cloud account,
1166,12,1,1086,Applied rules,
1167,12,1,1087,Account name,
1168,12,1,1088,discard,
1169,12,1,1089,Apply rules to accounts,
1170,12,1,1090,Select rules,
1171,12,1,1091,Select accounts,
1172,12,1,1092,Are you sure to discard this rule?,
1173,12,1,1093,Rule successfully discarded!,
1174,12,1,1094,Rules successfully applied!,
1175,12,1,1095,Rule validation,
1176,12,1,1096,unfold all,
1177,12,1,1097,Validate from,
1178,12,1,1098,Validate to,
1179,12,1,1099,Export rule validation,
1180,12,1,1100,Validation Report,
1181,12,1,1101,Rule successfully updated!,
1182,12,1,1102,Export as PDF,
1183,12,1,1103,Reset password,
1184,12,1,1104,You recently requested to reset your password for your LabConnect account. Use the button below to reset it.,
1185,12,1,1105,Printable version,
1186,12,1,1106,New password,
1187,12,1,1107,Email successfully sent. Please check your inbox.,
1188,12,1,1108,There is no cloud account with this email!,
1189,12,1,1109,missing measurement for:,
1190,12,1,1110,Edit measurement,
1191,12,1,1111,Translator,
1192,12,1,1112,Username,
1193,12,1,1113,Wrong login information!,
1194,12,1,1114,Please enter the login credentials!,
1195,12,1,1115,reload validation,
1196,12,1,1116,in tolerance,
1197,12,1,1117,breached,
1198,12,1,1118,Password reset,
